seq,timestamp_ms,red,ir,red_corrected,ir_corrected,time_sec,red_roll_mean,red_roll_std,ir_roll_mean,ir_roll_std,red_diff,ir_diff,red_diff2,ir_diff2,signal_energy
136,137795,40572,100889,-17.164353977272718,-10.322117374936072,2.702,-18.87861234903797,9.109435723026605,-23.193711647356917,19.723360237267887,-19.092108435143203,12.391485196335642,-37.10883368973843,23.429172589615803,401.16115455907493
137,137822,40577,100890,-11.867201304751372,-8.770823409689282,2.729,-18.419921690516194,8.86543777337332,-22.24018113811188,19.22917124316641,5.297152672521346,1.5512939652467903,24.38926110766455,-10.840191231088852,217.7578100914462
138,137845,40565,100880,-23.811360713084845,-18.788357608800688,2.752,-18.21576244303623,8.612811529451106,-21.53845880047874,18.683647857598466,-11.944159408333473,-10.017534199111406,-17.24131208085482,-11.568828164358196,919.9832806448192
139,137858,40565,100896,-23.61365044079402,-3.1492338572788845,2.765,-18.37421695977484,8.638254496630061,-20.55019474785389,18.31231284036607,0.1977102722908235,15.639123751521803,12.141869680624296,25.65665795063321,567.5221610278433
140,137879,40570,100901,-18.45600795196076,2.3407471266254403,2.786,-18.09599750401592,8.399090748846534,-19.690229319183903,18.358345023220554,5.157642488833261,5.489980983904324,4.9599322165424375,-10.149142767617478,346.1033266336441
141,137900,40565,100894,-24.08471697602674,-4.449642390049696,2.807,-18.301281645634965,8.41787388038924,-19.120989417420326,18.38126870470688,-5.62870902406598,-6.790389516675137,-10.786351512899241,-12.280370500579462,599.8729092146378
142,137921,40594,100887,5.313208335341822,-11.945211540789662,2.828,-17.78135590728397,9.04707019255904,-18.483519736379627,18.05709631471908,29.397925311368564,-7.495569150739966,35.026634335434544,-0.7051796340648293,170.91826156896036
143,137932,40576,100923,-12.096807802489772,23.752262412010825,2.839,-17.390383755486894,8.856086866729447,-17.344301741817212,18.886891557549827,-17.410016137831594,35.697473952800486,-46.80794144920016,43.193043103540454,710.5027286993998
144,137965,40591,100906,2.6094991553715907,6.871767331276931,2.872,-16.993092460282114,9.29688168232869,-16.74758953436965,19.174842386409335,14.706306957861363,-16.880495080733894,32.116323095692955,-52.57796903353438,54.03067209708992
145,137985,40575,100895,-13.30189181653283,-4.162895113793838,2.892,-16.77736520429002,9.25392929833588,-16.145260664245992,19.08569650924521,-15.91139097190442,-11.034662445070769,-30.617697929765782,5.845832635663125,194.27002162719168
146,138004,40576,100913,-12.17119342829452,13.56163018295861,2.911,-16.646714938541,9.272273478655098,-15.490238182162404,19.53578925866566,1.1306983882383097,17.724525296752446,17.042089360142732,28.759187741823215,332.0557626882937
147,138014,40591,100904,2.5623660660274545,4.549275990221497,2.921,-16.157536701823847,9.628021412443012,-15.048000015165913,19.7371578587977,14.733559494321975,-9.012354192737112,13.602861106083665,-26.73687948948956,27.2616318915348
148,138035,40593,100922,3.9301246730523216,23.11277694303009,2.942,-15.790332497779403,10.036697079675315,-14.138786246456055,20.428989667760664,1.367758607024867,18.563500952808596,-13.365800887297109,27.57585514554571,549.6463379639981
149,138056,40591,100919,2.4940469043942173,20.060129805716706,2.963,-15.367260967819668,10.354103876678977,-13.29541668009906,20.956868071327523,-1.4360777686581043,-3.052647137313386,-2.8038363756829714,-21.616148090121982,408.6290777835221
150,138077,40593,100937,3.8227177784381023,37.61675031828032,2.984,-15.233136616507222,10.560493776479264,-12.284089313329337,22.15949405790367,1.328670874043885,17.55662051256361,2.7647486427019894,20.609267649876998,1429.6330757214291
151,138100,40593,100945,3.626998774082394,45.43055605608166,3.007,-14.823648335073212,10.8884812662696,-10.91518506835781,23.55335062224443,-0.19571900435570821,7.813805737801346,-1.5243898783995933,-9.742814774762266,2077.0905436719736
152,138116,40580,100950,-9.109987513629466,50.19581966751621,3.023,-14.692067303778693,10.91752338894829,-9.748855418014587,25.08840908643133,-12.736986287711861,4.765263611434548,-12.541267283356152,-3.0485421263667973,2602.6121845922917
153,138134,40588,100954,-1.2209757131419918,53.84616001459,3.041,-14.357378666974789,11.07086968666987,-9.175336907308623,26.20582667271914,7.8890118004874745,3.6503403470737865,20.625998088199335,-1.1149232643607618,2900.8997300089136
154,138162,40600,100963,10.897875671943384,62.53271351378793,3.069,-13.911167690109322,11.627592969378668,-8.287701658308492,27.850345651532347,12.118851385085375,8.686553499197935,4.2298395845979,5.036213152124148,4029.1039535586115
155,138173,40599,100908,9.545100840345864,7.4982379709048494,3.08,-13.190902630873481,11.944962718013468,-8.631002941050804,27.5399451427482,-1.3527748315975199,-55.03447554288309,-13.471626216682894,-63.72102904208102,147.33252272069058
156,138198,40595,100949,5.849026986960442,48.49657095689852,3.105,-12.601861227653423,12.145531086116966,-7.811806523093411,28.618742848303135,-3.696073853385422,40.99833298599367,-2.343299021787902,96.03280852887676,2386.1285112716846
157,138218,40598,100947,8.55226143047507,46.203850780638525,3.125,-12.006497385505774,12.440678955288687,-6.522624778475943,29.57457408923613,2.7032344435146287,-2.292720176259998,6.399308296900051,-43.29105316225367,2207.937002534703
158,138234,40596,100946,6.753532957738673,44.7980032641626,3.141,-11.421170240513334,12.623414906064651,-5.739688950477638,30.409810223614134,-1.7987284727363972,-1.405847516475923,-4.501962916251026,0.8868726597840748,2052.4713038671857
159,138266,40596,100941,7.129782163144999,39.605068831731394,3.173,-10.929359017414253,12.860116035514423,-4.646281802957043,31.04390394165801,0.3762492054063262,-5.192934432431208,2.1749776781427235,-3.7870869159552853,1619.395270860082
160,138289,40588,100905,-0.7749589865736262,3.621814079640721,3.196,-11.080745611741683,12.690653789534007,-4.39459315061556,31.05920544893488,-7.9047411497186255,-35.98325475209067,-8.280990355124953,-30.790320319659465,13.718098658354986
161,138304,40593,100933,4.574662929861999,31.454003589982083,3.211,-10.63809731015599,12.845173248690953,-3.701913084970833,31.470327547101842,5.349621916435625,27.83218951034136,13.254363066154252,63.81544426243204,1010.2818827604593
162,138315,40598,100927,8.55169519803938,25.43705984342633,3.222,-10.033862883036827,13.025434751248087,-2.8108635142508342,31.655189277493882,3.97703226817738,-6.016943746555754,-1.372589648258245,-33.84913325689712,720.1755042382221
163,138338,40598,100923,8.081626821834995,21.26042923872413,3.245,-9.445637608196176,13.168229840858933,-1.4493191697138794,31.184348179422276,-0.47006837620438446,-4.176630604702201,-4.447100644381765,1.840313141853553,517.3185435021986
164,138360,40601,100942,11.65116358204192,39.81793832922477,3.267,-8.932786938574857,13.483150579464136,-0.03780868739889797,31.426983386734374,3.569536760206926,18.557509090500645,4.039605136411311,22.734139695202845,1721.2178256054472
165,138382,40591,100921,0.8884436335796968,18.697285224352736,3.289,-8.785018856569895,13.550674569309134,1.130545011269139,31.00465802731441,-10.762719948462223,-21.120653104872037,-14.33225670866915,-39.67816219537268,350.37780685084743
166,138394,40572,100931,-17.116480187711186,28.951370502140616,3.301,-8.754656163805004,13.52983920397031,3.312881364747276,28.93694148334942,-18.004923821290884,10.25408527778788,-7.242203872828661,31.374738382659917,1131.1557479685273
167,138419,40594,100945,4.8522586934677285,42.51230150183911,3.326,-8.568462200021585,13.653675252108746,4.836569023257407,28.95549308173637,21.968738881178915,13.560930999698495,39.973662702469795,3.3068457219106158,1830.840193411605
168,138434,40595,100941,5.42493072223874,38.05742602225446,3.341,-8.136130975888788,13.749268168301134,6.349736138787168,28.667982817357835,0.5726720287710112,-4.454875479584651,-21.396066852407905,-18.015806479283146,1477.7975487804606
169,138463,40598,100958,7.449837298542151,55.11721510908524,3.37,-7.55400079635342,13.78127240941362,8.151213544309789,28.848864336674747,2.024906576303411,17.059789086830776,1.4522345475323997,21.514664566415426,3093.4074771559235
170,138473,40598,100969,7.534874504941788,65.70136653771715,3.38,-6.87626176740179,13.6707567930109,10.115509939182822,29.362642402357686,0.08503720639963763,10.584151428631912,-1.9398693699037732,-6.475637658198863,4373.44389872868
171,138494,40600,100967,9.024237445941749,63.3717905321314,3.401,-5.8343305651473,12.814198114431667,12.164603182047951,29.434078955203095,1.4893629409999605,-2.32957600558575,1.4043257346003228,-12.913727434217662,4097.420696729077
172,138515,40586,100962,-4.743680762154822,57.60582628836895,3.422,-5.4627418377801185,12.563640399920976,13.895917543678923,29.511565838099227,-13.767918208096571,-5.765964243762447,-15.257281149096531,-3.436388238176697,3340.9337295389773
173,138538,40602,100957,11.797763022444556,52.63384785980101,3.445,-5.0008648506004505,12.767655680530162,15.590270971949055,29.248632401102554,16.54144378459938,-4.971978428567944,30.30936199269595,0.7939858151945032,2909.5091528624394
174,138570,40601,100965,10.455952529911084,60.61921470963371,3.477,-4.233856028129064,12.513681179144484,17.047813597021836,29.64569868322749,-1.3418104925334724,7.985366849832701,-17.883254277132853,12.957345278400645,3784.0161353204257
175,138584,40588,100963,-2.6422478848749167,57.91423845226238,3.491,-3.9718328895876893,12.404450578056265,18.704965878688917,29.56625285756814,-13.098200414786,-2.704976257371328,-11.756389922252527,-10.69034310720403,3361.0404893906325
176,138597,40591,100958,0.0352415928943985,52.336000284044125,3.504,-3.6387977534125553,12.280956178046626,20.30030402237075,29.175498044934645,2.6774894777693152,-5.578238168218256,15.775689892555315,-2.873261910846928,2739.0581677013365
177,138620,40606,100970,14.902505017043955,64.07991096208893,3.527,-2.978621627397205,12.374225988464666,22.007929825357916,29.189538685904154,14.867263424149558,11.743910678044806,12.189773946380242,17.32214884626306,4328.319644692265
178,138642,40602,100963,10.7759519210756,57.02740755796056,3.549,-2.4813716437026603,12.418215205907764,23.657224400395062,28.780922186272264,-4.1265530959683545,-7.052503404128373,-18.99381652011791,-18.79641408217318,3368.24635258707
179,138653,40571,100975,-19.63672264609508,68.74210432880217,3.56,-2.681584110220206,12.614897298689723,25.618296928319246,28.4366107209761,-30.412674567170683,11.714696770841613,-26.28612147120233,18.767200174969986,5111.077783831586
180,138676,40601,100971,10.56692590259843,64.56815482964002,3.583,-2.115086559015729,12.559918630575533,27.27099217653707,28.246564213993995,30.203648548693508,-4.173949499162148,60.61632311586419,-15.888646270003761,4280.7065411353715
181,138696,40609,100966,17.800089324568553,59.02327050036246,3.603,-1.1290891389102438,12.13392160456769,28.772835919688806,27.88922469651476,7.233163421970124,-5.544884329277565,-22.970485126723382,-1.3709348301154165,3800.5896405215763
182,138719,40610,100982,18.34532097825899,74.48537619313868,3.626,-0.3912826956990061,12.17482461132544,30.607858605921265,27.816583160950042,0.5452316536904362,15.46210569277622,-6.687931768279688,21.006990022053785,5884.62206842874
183,138738,40593,100971,1.2420053333576844,63.42637038705095,3.645,0.22137147491433587,11.433949935482048,32.01912489971007,27.652048519935374,-17.103315644901304,-11.059005806087725,-17.64854729859174,-26.521111498863945,4024.447037723463
184,138764,40594,100963,2.538189684577194,55.10989990273013,3.671,0.5939146845403748,11.192587110130463,33.354841201324504,27.105942582507083,1.2961843512195097,-8.316470484320824,18.399499996120813,2.7425353217669013,3043.5434741638283
185,138775,40602,100919,10.56476078400314,11.160879975832732,3.682,0.7666548110630278,11.27990174956105,34.03233085226659,26.0798718060044,8.026571099425945,-43.94901992689739,6.730386748206436,-35.63254944257657,236.17941225815466
186,138797,40608,100976,16.44567269198432,67.6606595984859,3.704,1.4388553444481686,11.190640074156436,35.591986391735034,25.702277793166544,5.880911907981181,56.49977962265318,-2.1456591914447642,100.44879954955057,4848.425007594062
187,138818,40621,100990,29.38958885776122,80.83830145767593,3.725,2.2639911476984205,11.698980196168455,37.38416888908233,25.669930528068438,12.943916165776898,13.177641859190018,7.063004257795717,-43.32213776346316,7398.578915790333
188,138830,40607,100984,15.135105305202451,74.45942246524383,3.737,3.042920468064166,11.213917923516002,39.24912449056322,24.880793369988737,-14.254483552558767,-6.378878992432092,-27.198399718335665,-19.55652085162211,5773.277006457225
189,138850,40609,100959,16.460169380986166,49.55920440534559,3.757,3.8443968644997697,10.689664452879352,40.30329325581571,24.153739485382758,1.3250640757837147,-24.900218059898243,15.579547628342482,-18.52133906746615,2727.0519173415805
190,138886,40601,100977,7.588830729642197,67.3043880216689,3.793,4.3652936381318295,10.20436424960865,41.60256607371659,23.81486936573153,-8.871338651343969,17.74518361632331,-10.196402727127683,42.64540167622155,4587.47099881453
191,138897,40638,100991,44.85355078714752,80.65188949368856,3.804,5.744058993395314,10.914481678281144,43.30459671139135,23.495310206387412,37.26472005750532,13.347501472019658,46.13605870884929,-4.397682144303651,8516.568297117372
192,138919,40597,100978,3.608950635659309,67.16060186233442,3.826,5.709973839401664,10.918515046764572,44.88671297945383,22.333677123326055,-41.24460015148821,-13.49128763135414,-78.50932020899353,-26.8387891033738,4523.570967201623
193,138940,40594,100982,0.20602446572875,71.00098115231981,3.847,5.956030484766035,10.644217902581653,45.83168735426001,22.420610384909903,-3.402926169930559,3.8403792899853926,37.84167398155765,17.331666921339533,5041.1817706725515
194,138960,40609,100982,15.436022822514644,70.71586949148119,3.867,6.212560958108896,10.716237871416068,47.108569397464095,21.969984392623022,15.229998356785895,-0.2851116608386235,18.632924526716454,-4.125490950824016,5239.004998513393
195,138983,40611,100984,16.73021302514697,72.22538123562879,3.89,6.813203054942492,10.43817419253056,48.63633492445255,20.964848269358864,1.2941902026323255,1.509511744147602,-13.93580815415357,1.7946234049862255,5496.405722498716
196,138994,40594,100981,-0.0231692078486762,68.77045952847791,3.901,7.056163539351409,10.123921690365952,49.74051151136293,20.529175877878284,-16.753382232995644,-3.4549217071508735,-18.04757243562797,-4.964433451298476,4729.376640570211
197,139021,40610,100986,17.240883986231836,73.50443838693238,3.928,7.349733897755495,10.203461663816448,51.11961475929716,19.732024221086213,17.26405319408051,4.7339788584544635,34.01743542707615,8.188900565605337,5700.1505432050435
198,139047,40606,100976,12.937954413488727,63.39212737911107,3.954,7.529890492564224,10.221358717614713,51.92520176801878,19.38444005356414,-4.302929572743109,-10.112311007821305,-21.56698276682362,-14.846289866275768,4185.952478054956
199,139058,40610,100986,16.748359133715795,72.92732859738655,3.965,7.814976737150655,10.276671881235774,52.98254574385217,19.049814932602292,3.8104047202270674,9.535201218275475,8.113334292970176,19.64751222609678,5598.902790023115
200,139078,40629,100987,36.04723999350669,73.46398173021956,3.985,8.459467181452029,11.005790148749718,53.69949037209095,19.13409078078491,19.2988808597909,0.5366531328330097,15.488476139563831,-8.998548085442465,6696.360122807501
201,139098,40606,100962,12.823368592060268,48.16250459824976,4.005,8.643394577811584,11.000225269840097,53.75412934293431,19.113886252626617,-23.223871401446424,-25.301477131969797,-42.52275226123732,-25.838130264802807,2484.0656312242672
202,139118,40609,100973,15.643024519061168,58.86946471027408,4.025,9.138454818465398,10.738829844388881,53.92760224378947,19.12029170111291,2.8196559270009,10.70696011202432,26.043527328447325,36.008437243994116,3710.3180913781543
203,139142,40604,100974,10.654127841314155,60.00559592385647,4.049,9.375956889554521,10.635865351507547,54.050790961974805,19.13958862467655,-4.988896677747013,1.136131213582388,-7.808552604747913,-9.570828898441931,3714.1819822362054
204,139153,40605,100968,11.466054196475795,53.52619687083282,4.06,9.387320460045169,10.6378279300805,53.8706606291157,19.100474737830876,0.8119263551616402,-6.4793990530236485,5.800823032908653,-7.6155302666060365,2996.5241502916733
205,139171,40612,100967,18.64085571349612,51.72665602902834,4.078,9.569235557508174,10.718050895886865,54.75522899027816,17.895188464358302,7.174801517020324,-1.799540841804479,6.362875161858684,4.67985821121917,3023.128445676795
